,gene,score
544,573,-0.002150619518943131
327,344,-0.0021696959156543016
280,295,-0.002176955036702566
177,186,-0.0022339676652336493
316,333,-0.0022511050337925553
138,147,-0.0022512960131280124
130,138,-0.00229371091700159
853,894,-0.0023363915970548987
144,153,-0.0023621898144483566
434,458,-0.0023651583614991978
199,208,-0.0025289866025559604
927,972,-0.0025503482902422547
285,300,-0.0025588013231754303
4,4,-0.0026001394144259393
315,332,-0.002623715903609991
40,41,-0.0027718100463971496
30,31,-0.0029639977728947997
360,381,-0.002989955886732787
216,229,-0.0030168115335982293
456,480,-0.0030328365392051637
713,751,-0.0030382329132407904
790,831,-0.003177663660608232
588,617,-0.0032234075479209423
584,613,-0.003360332048032433
385,409,-0.003386177064385265
405,429,-0.0034311999334022403
473,497,-0.0035342543851584196
194,203,-0.00371029251255095
325,342,-0.0038115757051855326
85,91,-0.003978871216531843
389,413,-0.004120702273212373
607,638,-0.004307016497477889
820,861,-0.004319898784160614
555,584,-0.00435689021833241
60,62,-0.004489176440984011
537,566,-0.004573327722027898
824,865,-0.005438840365968645
750,791,-0.00603361870162189
655,687,-0.006071271724067628
